name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Lucky Lady,1975,"24,441,725",0,"24,441,725"
The Strangers: Prey at Night,2018,"24,431,472",0,"24,431,472"
Jodaeiye Nader az Simin,2011,"7,098,492","17,327,677","24,426,169"
The Wicker Man,2006,"24,413,467",0,"24,413,467"
Sparkle,2012/I,"24,397,469",0,"24,397,469"
Ice Princess,2005,"24,381,334",0,"24,381,334"
In the Heat of the Night,1967,"24,379,978",0,"24,379,978"
The Next Best Thing,2000,"14,990,582","9,372,190","24,362,772"
The In-Laws,2003/I,"20,440,627","3,905,032","24,345,659"
Only the Brave,2017,"18,340,051","6,002,665","24,342,716"
Wrong Turn,2003/I,"15,417,771","8,922,208","24,339,979"
Renaissance Man,1994,"24,332,324",0,"24,332,324"
Judy,2019,"24,313,888",0,"24,313,888"
Respect,2021,"24,278,399",0,"24,278,399"
Hoffa,1992,"24,276,500",0,"24,276,500"
The Spy Next Door,2010,"24,268,828",0,"24,268,828"
Bronco Billy,1980,"24,265,659",0,"24,265,659"
La gran aventura de Mortadelo y Filemón,2003,0,"24,260,000","24,260,000"
Warrior,2011,"13,657,115","10,558,270","24,215,385"
The People Under the Stairs,1991,"24,204,154",0,"24,204,154"
Dead Presidents,1995,"24,200,000",0,"24,200,000"
Hearts in Atlantis,2001,"24,185,781",0,"24,185,781"
Iron Eagle,1986,"24,159,872",0,"24,159,872"
Clerks II,2006,"24,138,847",0,"24,138,847"
The Adventures of Huck Finn,1993,"24,103,594",0,"24,103,594"
Shoot 'Em Up,2007,"12,807,139","11,289,685","24,096,824"
Lionheart,1990,"24,078,196",0,"24,078,196"
Spring Break,1983,"24,071,666",0,"24,071,666"
Body Heat,1981,"24,058,838",0,"24,058,838"
Virtuosity,1995,"24,048,000",0,"24,048,000"
Nirgendwo in Afrika,2001,"6,173,485","17,873,182","24,046,667"
The Invitation,2015/I,"24,093,842",0,"24,093,842"
Angel Eyes,2001,"24,044,532",0,"24,044,532"
Don't Be Afraid of the Dark,2010,"24,042,490",0,"24,042,490"
White Boy Rick,2018,"24,004,833",0,"24,004,833"
The Fury,1978,"24,000,000",0,"24,000,000"
An Unmarried Woman,1978,"24,000,000",0,"24,000,000"
La tigre e la neve,2005,"9,047","23,990,953","24,000,000"
Observe and Report,2009,"23,993,605",0,"23,993,605"
Birth,2004,"5,005,883","18,919,609","23,925,492"
Graduation Day,1981,"23,894,000",0,"23,894,000"
American History X,1998,"6,719,864","17,155,263","23,875,127"
The Flamingo Kid,1984,"23,859,382",0,"23,859,382"
The New Mutants,2020,"23,855,774",0,"23,855,774"
An Inconvenient Truth,2006,"23,808,111",0,"23,808,111"
Striking Distance,1993,"23,798,623",0,"23,798,623"
Beyond and Back,1978,"23,784,000",0,"23,784,000"
The Guru,2002,"3,034,181","20,737,147","23,771,328"
"Bon Cop, Bad Cop",2006,"12,665,721","11,100,000","23,765,721"
Silence,2016/I,"7,100,177","16,658,332","23,758,509"
House of Wax,1953,"23,750,000",0,"23,750,000"
Tom and Huck,1995,"23,735,802",0,"23,735,802"
In the Cut,2003,"4,750,602","18,976,191","23,726,793"
Santa Claus: The Movie,1985,"23,717,291",0,"23,717,291"
La grande bellezza,2013,"2,852,400","20,860,000","23,712,400"
Network,1976,"23,689,877",0,"23,689,877"
Good Burger,1997,"23,687,907",0,"23,687,907"
Sixteen Candles,1984,"23,686,027",0,"23,686,027"
The Owl and the Pussycat,1970,"23,681,338",0,"23,681,338"
Some Kind of Hero,1982,"23,671,186",0,"23,671,186"
Two of a Kind,1983,"23,646,952",0,"23,646,952"
Night Shift,1982,"23,600,000",0,"23,600,000"
My Blue Heaven,1990/I,"23,591,472",0,"23,591,472"
The Losers,2010/I,"23,580,735",0,"23,580,735"
Kevin Hart: What Now?,2016,"23,571,610",0,"23,571,610"
Hitchcock,2012,"6,008,677","17,561,864","23,570,541"
Oscar,1991,"23,562,716",0,"23,562,716"
Sea Monsters: A Prehistoric Adventure,2007,"23,552,772",0,"23,552,772"
Traitor,2008,"23,530,831",0,"23,530,831"
Ernest Goes to Camp,1987,"23,509,382",0,"23,509,382"
Alexis Zorbas,1964,"9,000,000","14,500,000","23,500,000"
Heist,2001,"23,483,357",0,"23,483,357"
Henry & June,1990,"11,567,449","11,905,000","23,472,449"
Hoodlum,1997,"23,461,013",0,"23,461,013"
Boys on the Side,1995,"23,450,000",0,"23,450,000"
Eight Crazy Nights,2002,"23,443,124",0,"23,443,124"
Caligola,1979,"23,438,120",0,"23,438,120"
Mindhunters,2004,"4,480,744","18,940,165","23,420,909"
The Choice,2016/I,"18,709,066","4,711,812","23,420,878"
The Founder,2016,"12,786,243","10,631,078","23,417,321"
Circle of Friends,1995,"23,397,365",0,"23,397,365"
Raging Bull,1980,"23,383,987",0,"23,383,987"
Before Midnight,2013,"8,114,627","15,266,352","23,380,979"
Ghost Story,1981,"23,371,905",0,"23,371,905"
Leap of Faith,1992,"23,369,283",0,"23,369,283"
Reindeer Games,2000,"23,360,779",0,"23,360,779"
Hoodwinked Too! Hood vs. Evil,2011,"10,143,779","13,208,973","23,352,752"
Operation Petticoat,1959,"23,300,000",0,"23,300,000"
Auntie Mame,1958,"23,300,000",0,"23,300,000"
Kingdom Come,2001,"23,247,539",0,"23,247,539"
One True Thing,1998,"23,245,840",0,"23,245,840"
Faster,2010,"23,240,020",0,"23,240,020"
Agent Cody Banks 2: Destination London,2004,"23,222,861",0,"23,222,861"
Spiral,2021,"23,216,862",0,"23,216,862"
Perfetti sconosciuti,2016,"1,014,507","22,193,982","23,208,489"
Benny & Joon,1993,"23,202,734",0,"23,202,734"
For the Boys,1991,"17,860,280","5,342,164","23,202,444"
The Dressmaker,2015/I,"2,021,399","21,167,833","23,189,232"
I Can Speak,2017,0,"23,177,658","23,177,658"
Stay Alive,2006,"23,086,480",0,"23,086,480"
The Three Musketeers,1973,"22,018,000","1,046,956","23,064,956"
Whiskey Tango Foxtrot,2016,"23,049,575",0,"23,049,575"
Fighting,2009,"23,036,320",0,"23,036,320"
The Players Club,1998,"23,031,390",0,"23,031,390"
Red Corner,1997,"22,415,440","612,335","23,027,775"
The Program,1993,"23,004,026",0,"23,004,026"
Walking Tall,1973,"23,000,000",0,"23,000,000"
The Sons of Katie Elder,1965,"6,000,000","17,000,000","23,000,000"
Kapoor & Sons,2016,"2,373,912","20,626,088","23,000,000"
The Long Riders,1980,"23,000,000",0,"23,000,000"
The Russia House,1990,"22,998,000",0,"22,998,000"
Breaking the Waves,1996,"4,040,691","18,923,602","22,964,293"
Fighting with My Family,2019,"22,958,583",0,"22,958,583"
The Remains of the Day,1993,"22,954,968",0,"22,954,968"
Hands of Stone,2016,"4,712,792","18,237,658","22,950,450"
Armored,2009,"15,988,876","6,953,345","22,942,221"
"Goodbye, Columbus",1969,"22,939,805",0,"22,939,805"
Julieta,2016,"1,489,848","21,449,593","22,939,441"
Young Adult,2011,"16,311,571","6,627,456","22,939,027"
D3: The Mighty Ducks,1996,"22,936,273",0,"22,936,273"
The Care Bears Movie,1985,"22,934,000",0,"22,934,000"
Rounders,1998,"22,905,674",0,"22,905,674"
Crimes of the Heart,1986,"22,905,522",0,"22,905,522"
The Wind That Shakes the Barley,2006,"1,829,142","21,059,876","22,889,018"
Guilty as Sin,1993,"22,886,222",0,"22,886,222"
Two for the Money,2005,"22,862,049",0,"22,862,049"
Beloved,1998,"22,852,487",0,"22,852,487"
Dr. T & the Women,2000,"13,113,041","9,731,250","22,844,291"
Kon-Tiki,2012,"1,517,410","21,325,477","22,842,887"
Missing in Action,1984,"22,812,500",0,"22,812,500"
Blue Planet,1990,"22,800,000",0,"22,800,000"
Frankie and Johnny,1991,"22,773,535",0,"22,773,535"
Joe Somebody,2001,"22,770,864",0,"22,770,864"
Ali G Indahouse,2002,0,"22,766,000","22,766,000"
Xanadu,1980,"22,762,571",0,"22,762,571"
The Gallows,2015,"22,757,819",0,"22,757,819"
Rudy,1993,"22,750,363",0,"22,750,363"
Before Sunrise,1995,"5,535,405","17,200,000","22,735,405"
Dickie Roberts: Former Child Star,2003,"22,734,486",0,"22,734,486"
The Ruins,2008,"17,432,844","5,295,199","22,728,043"
Prelude to a Kiss,1992,"20,006,730","2,690,961","22,697,691"
Booksmart,2019,"22,676,001",0,"22,676,001"
Thunderheart,1992,"22,660,758",0,"22,660,758"
Pure Luck,1991,"22,641,969",0,"22,641,969"
Won't You Be My Neighbor?,2018,"22,609,437",0,"22,609,437"
The French Lieutenant's Woman,1981,"22,600,000",0,"22,600,000"
Drive Me Crazy,1999,"17,845,337","4,748,072","22,593,409"
My Tutor,1983,"22,587,000",0,"22,587,000"
The World's Greatest Athlete,1973,"22,583,370",0,"22,583,370"
"Lt. Robin Crusoe, U.S.N.",1966,"22,565,634",0,"22,565,634"
Much Ado About Nothing,1993,"22,551,000",0,"22,551,000"
The Chamber,1996,"14,551,359","7,989,000","22,540,359"
New Nightmare,1994,"18,090,181","4,443,890","22,534,071"
The Incredible Burt Wonderstone,2013,"22,525,921",0,"22,525,921"
The Black Dahlia,2006,"22,518,325",0,"22,518,325"
Captain Ron,1992,"22,518,097",0,"22,518,097"
Looking for Mr. Goodbar,1977,"22,512,655",0,"22,512,655"
Astérix et les Vikings,2006,0,"22,501,596","22,501,596"
Lucky Number Slevin,2006,"22,494,487",0,"22,494,487"
The Warriors,1979,"22,490,039",0,"22,490,039"
The Raven,2012/I,"16,008,272","6,476,823","22,485,095"
My Bodyguard,1980,"22,482,952",0,"22,482,952"
War,2007,"22,466,994",0,"22,466,994"
Marry Me,2022,"22,438,180",0,"22,438,180"
In Search of Historic Jesus,1979,"22,438,000",0,"22,438,000"
City by the Sea,2002,"22,433,915",0,"22,433,915"
License to Drive,1988,"22,433,275",0,"22,433,275"
The First Power,1990,"22,424,195",0,"22,424,195"
Hard Rain,1998,"19,819,494","2,600,000","22,419,494"
Stuber,2019,"22,370,452",0,"22,370,452"
At First Sight,1999,"22,365,133",0,"22,365,133"
The Contender,2000,"17,872,723","4,489,088","22,361,811"
Blue Chips,1994,"22,355,000",0,"22,355,000"
Solace,2015/II,0,"22,354,572","22,354,572"
Richard Jewell,2019,"22,345,542",0,"22,345,542"
Muppets from Space,1999,"16,625,807","5,697,805","22,323,612"
"Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki",2001,0,"22,299,204","22,299,204"
My Fellow Americans,1996,"22,294,341",0,"22,294,341"
The Lion in Winter,1968,"22,282,314",0,"22,282,314"
47 Meters Down: Uncaged,2019,"22,260,900",0,"22,260,900"
Benji the Hunted,1987,"22,257,624",0,"22,257,624"
Adaptation.,2002,"22,245,861",0,"22,245,861"
Pink Floyd: The Wall,1982,"22,244,207",0,"22,244,207"
Two Can Play That Game,2001,"22,235,901",0,"22,235,901"
Norma Rae,1979,"22,228,000",0,"22,228,000"
Dance with Me,1998,"15,923,354","6,300,000","22,223,354"
Dead Silence,2007,"16,809,076","5,408,331","22,217,407"
North by Northwest,1959,"13,275,000","8,938,000","22,213,000"
The Wizard of Oz,1939,"22,202,612",0,"22,202,612"
Hustle & Flow,2005,"22,201,636",0,"22,201,636"
Rupan sansei,2014,0,"22,188,873","22,188,873"
Upside Down,2012/I,"102,118","22,084,838","22,186,956"
The Sword in the Stone,1963,"22,182,353",0,"22,182,353"
Like a Boss,2020,"22,169,514",0,"22,169,514"
A Nightmare on Elm Street: The Dream Child,1989,"22,168,359",0,"22,168,359"
The Bermuda Triangle,1979,"22,167,000",0,"22,167,000"
Victoria & Abdul,2017,"22,157,715",0,"22,157,715"
Splice,2009,"16,999,046","5,136,462","22,135,508"
Son of Flubber,1963,"22,129,412",0,"22,129,412"
Yip Man,2008,0,"22,114,423","22,114,423"
Dad,1989,"22,103,037",0,"22,103,037"
A Soldier's Story,1984,"22,100,000",0,"22,100,000"
Lock Up,1989,"22,099,847",0,"22,099,847"
Resident Evil: Welcome to Raccoon City,2021,"16,937,037","5,100,000","22,037,037"
Cousins,1989,"22,030,000",0,"22,030,000"
Reno 911!: Miami,2007,"20,342,161","1,679,101","22,021,262"
Black and Blue,2019,"22,012,729",0,"22,012,729"
Death Wish,1974,"22,000,000",0,"22,000,000"
K-20: Kaijin nijû mensô den,2008,0,"22,000,000","22,000,000"
The Big Parade,1925,"11,000,000","11,000,000","22,000,000"
Crash,1996,"3,168,660","18,827,028","21,995,688"
Wild Child,2008,"19,780","21,972,336","21,992,116"
Room,2015/I,"14,677,654","7,311,415","21,989,069"
Friday the 13th: A New Beginning,1985,"21,930,418",0,"21,930,418"
Partner,2007,"1,062,840","20,853,261","21,916,101"
Doragon bôru Z: Kiken na Futari! Sûpâ senshi wa Nemurenai,1994,0,"21,916,093","21,916,093"
Old Yeller,1957,"21,909,000",0,"21,909,000"
Hellboy,2019,"21,903,748",0,"21,903,748"
Love Don't Cost a Thing,2003,"21,897,389",0,"21,897,389"
Gus,1976,"21,873,000",0,"21,873,000"
A Lot Like Love,2005,"21,835,784",0,"21,835,784"
Mr 3000,2004,"21,800,302",0,"21,800,302"
The Big Wedding,2013,"21,784,432",0,"21,784,432"
Ricochet,1991,"21,760,000",0,"21,760,000"
The Caine Mutiny,1954,"21,750,000",0,"21,750,000"
Exodus,1960,"18,966,000","2,784,000","21,750,000"
In Search of the Castaways,1962,"21,745,500",0,"21,745,500"
Friday the 13th Part 2,1981,"21,722,776",0,"21,722,776"
Marathon Man,1976,"21,709,020",0,"21,709,020"
The Green Berets,1968,"21,707,027",0,"21,707,027"
Overlord,2018,"21,704,844",0,"21,704,844"
Biker Boyz,2003,"21,701,045",0,"21,701,045"
The Russians Are Coming the Russians Are Coming,1966,"21,693,114",0,"21,693,114"
Elle s'appelait Sarah,2010,"7,691,700","14,000,000","21,691,700"
Buck Rogers in the 25th Century,1979,"21,671,241",0,"21,671,241"
Class,1983,"21,667,789",0,"21,667,789"
Como agua para chocolate,1992,"21,665,500",0,"21,665,500"
The Rookie,1990,"21,633,874",0,"21,633,874"
Short Circuit 2,1988,"21,630,088",0,"21,630,088"
Consenting Adults,1992,"21,591,728",0,"21,591,728"
Mud,2012,"21,590,086",0,"21,590,086"
Man of the House,2005/I,"19,699,706","1,877,918","21,577,624"
Life as a House,2001,"15,652,637","5,920,746","21,573,383"
Volkodav iz roda Serykh Psov,2006,0,"21,573,338","21,573,338"
Black or White,2014,"21,571,189",0,"21,571,189"
Baggage Claim,2013,"21,564,616",0,"21,564,616"
He Got Game,1998,"21,554,585",0,"21,554,585"
"Oh, God! You Devil",1984,"21,538,850",0,"21,538,850"
Just Wright,2010,"21,520,719",0,"21,520,719"
Army of Darkness,1992,"11,502,976","10,000,000","21,502,976"
The Way Way Back,2013,"21,501,098",0,"21,501,098"
The Right Stuff,1983,"21,500,000",0,"21,500,000"
Married to the Mob,1988,"21,486,757",0,"21,486,757"
Center Stage,2000,"17,174,870","4,306,023","21,480,893"
The Freshman,1990,"21,460,601",0,"21,460,601"
Tough Guys,1986,"21,458,229",0,"21,458,229"
Toys,1992,"21,452,082",0,"21,452,082"
A Very Brady Sequel,1996,"21,438,683",0,"21,438,683"
Rhinestone,1984,"21,435,321",0,"21,435,321"
Le goût des autres,2000,"635,282","20,788,882","21,424,164"
Reign Over Me,2007,"19,661,987","1,756,556","21,418,543"
The Merchant of Venice,2004,"3,765,585","17,652,140","21,417,725"
The Adventures of Ford Fairlane,1990,"21,413,502",0,"21,413,502"
Quigley Down Under,1990,"21,413,105",0,"21,413,105"
When a Stranger Calls,1979,"21,411,158",0,"21,411,158"
La cage aux folles,1978,"20,424,259","976,567","21,400,826"
Cold Creek Manor,2003,"21,384,035",0,"21,384,035"
The Place Beyond the Pines,2012,"21,383,298",0,"21,383,298"
Mars Needs Moms,2011,"21,379,315",0,"21,379,315"
The Fog,1980,"21,378,361",0,"21,378,361"
Shaft,2019,"21,359,479",0,"21,359,479"
Big Eyes,2014/I,"14,482,031","6,868,466","21,350,497"
The Bells of St. Mary's,1945,"21,333,333",0,"21,333,333"
Cirque du Soleil: Journey of Man,2000,"15,186,747","6,144,454","21,331,201"
Waist Deep,2006,"21,318,194",0,"21,318,194"
The King and I,1956,"21,300,000",0,"21,300,000"
The Apostle,1997,"21,294,343",0,"21,294,343"
The Black Cauldron,1985,"21,288,692",0,"21,288,692"
To Die For,1995,"21,284,514",0,"21,284,514"
The War with Grandpa,2020,"21,277,892",0,"21,277,892"
Coneheads,1993,"21,274,717",0,"21,274,717"
Gojira vs. Desutoroiâ,1995,0,"21,263,023","21,263,023"
White Oleander,2002,"16,346,122","4,871,430","21,217,552"
The Grudge,2020,"21,216,148",0,"21,216,148"
Fame,1980,"21,202,829",0,"21,202,829"
Straight Talk,1992,"21,202,099",0,"21,202,099"
Mister Roberts,1955,"21,200,000",0,"21,200,000"
Christine,1983,"21,200,000",0,"21,200,000"
Cujo,1983,"21,200,000",0,"21,200,000"
Mrs. Miniver,1942,"13,500,000","7,673,600","21,173,600"
Fifty Shades of Black,2016,"11,675,178","9,489,621","21,164,799"
Bulletproof,1996,"21,162,420",0,"21,162,420"
ATL,2006,"21,160,089",0,"21,160,089"
Kuffs,1992,"21,142,815",0,"21,142,815"
Things Are Tough All Over,1982,"21,134,374",0,"21,134,374"
Stir of Echoes,1999,"21,133,087",0,"21,133,087"
The Disaster Artist,2017,"21,120,616",0,"21,120,616"
Tales from the Crypt: Demon Knight,1995,"21,088,568",0,"21,088,568"
F/X2,1991,"21,082,165",0,"21,082,165"
Beasts of the Southern Wild,2012,"12,795,746","8,284,312","21,080,058"
Antwone Fisher,2002,"21,078,145",0,"21,078,145"
Eastern Promises,2007,"17,266,000","3,800,000","21,066,000"
Weekend Pass,1984,"21,058,000",0,"21,058,000"
Dragon Ball Z: Fukkatsu no Fusion!! Gokuu to Vegeta,1995,0,"21,050,393","21,050,393"
The Wiz,1978,"21,049,053",0,"21,049,053"
Madhouse,1990,"21,036,771",0,"21,036,771"
Punchline,1988,"21,032,267",0,"21,032,267"
Creepshow,1982,"21,028,755",0,"21,028,755"
Ragtime,1981,"21,015,710",0,"21,015,710"
The Air Up There,1994,"21,011,500",0,"21,011,500"
Iron Will,1994,"21,006,361",0,"21,006,361"
Van Wilder,2002,"21,005,329",0,"21,005,329"
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,0,"21,000,000","21,000,000"
Mickey's Christmas Carol,1983,"21,000,000",0,"21,000,000"
Where Eagles Dare,1968,"21,000,000",0,"21,000,000"
Flicka,2006,"20,998,709",0,"20,998,709"
Aloha,2015/I,"20,991,497",0,"20,991,497"
A Room with a View,1985,"20,966,644",0,"20,966,644"
Phantom Thread,2017,"20,956,300",0,"20,956,300"
High School High,1996,"20,951,277",0,"20,951,277"
The Apple Dumpling Gang Rides Again,1979,"20,931,111",0,"20,931,111"
Intersection,1994,"20,928,892",0,"20,928,892"
Shorts,2009,"20,916,309",0,"20,916,309"
Super Mario Bros.,1993,"20,915,465",0,"20,915,465"
Mr. Baseball,1992,"20,883,046",0,"20,883,046"
Proud Mary,2018,"20,868,638",0,"20,868,638"
Gekijô-ban poketto monsutaa: Mizu no Miyako no Mamori Gami Ratiasu to Ratiosu,2002,"746,381","20,121,538","20,867,919"
Win a Date with Tad Hamilton!,2004,"17,071,962","3,794,208","20,866,170"
Jason's Lyric,1994,"20,851,521",0,"20,851,521"
Encounter in the Thrid Dimension,1999,"7,195,401","13,651,422","20,846,823"
Grand Prix,1966,"20,845,016",0,"20,845,016"
This Is the Army,1943,"20,831,178",0,"20,831,178"
Rock Dog,2016,"9,420,546","11,410,000","20,830,546"
Unhinged,2020,"20,823,368",0,"20,823,368"
Free State of Jones,2016,"20,810,036",0,"20,810,036"
Say Anything...,1989,"20,781,385",0,"20,781,385"
God's Not Dead 2,2016,"20,773,070",0,"20,773,070"
The Dead Zone,1983,"20,766,000",0,"20,766,000"
Fear,1996,"20,754,000",0,"20,754,000"
Father Stu,2022,"20,740,439",0,"20,740,439"
Diary of a Wimpy Kid: The Long Haul,2017,"20,734,068",0,"20,734,068"
Boys Don't Cry,1999,"11,533,945","9,200,000","20,733,945"
Julia,1977,"20,714,400",0,"20,714,400"
Hamlet,1990,"20,710,451",0,"20,710,451"
The Happytime Murders,2018,"20,706,452",0,"20,706,452"
Die Welle,2008,0,"20,700,000","20,700,000"
A Life Less Ordinary,1997,"4,287,595","16,406,250","20,693,845"
Mad Money,2008,"20,668,843",0,"20,668,843"
Cat Ballou,1965,"20,666,667",0,"20,666,667"
Speechless,1994,"20,664,501",0,"20,664,501"
The Man from Snowy River,1982,"20,659,423",0,"20,659,423"
Badrinath Ki Dulhania,2017,"1,988,441","18,658,311","20,646,752"
The Great Waldo Pepper,1975,"20,642,922",0,"20,642,922"
Go-ji-jeon,2011,"11,018","20,618,627","20,629,645"
The Magdalene Sisters,2002,"4,890,878","15,722,258","20,613,136"
F/X,1986,"20,603,715",0,"20,603,715"
Bobby,2006,"11,242,801","9,355,005","20,597,806"
Keanu,2016,"20,591,853",0,"20,591,853"
The Photograph,2020,"20,578,185",0,"20,578,185"
The Invisible,2007,"20,568,319",0,"20,568,319"
Child's Play 3,1991,"14,960,255","5,600,000","20,560,255"
SuperFly,2018,"20,537,137",0,"20,537,137"
Country Strong,2010,"20,218,921","310,273","20,529,194"
Porky's Revenge,1985,"20,518,905",0,"20,518,905"
Top Secret!,1984,"20,500,000",0,"20,500,000"
The Circle,2017,"20,497,844",0,"20,497,844"
The Adventure of Sherlock Holmes' Smarter Brother,1975,"20,492,000",0,"20,492,000"
Ging chaat goo si III: Chiu kup ging chaat,1992,"16,270,600","4,212,823","20,483,423"
Shallow Grave,1994,"2,881,508","17,600,000","20,481,508"
Swimming Pool,2003,"10,105,505","10,372,390","20,477,895"
The Circle,2017/I,"20,476,391",0,"20,476,391"
The Greatest Story Ever Told,1965,"15,473,333","5,000,000","20,473,333"
The Final Conflict,1981,"20,471,342",0,"20,471,342"
The Peanut Butter Falcon,2019,"20,457,158",0,"20,457,158"
The Groove Tube,1974,"20,447,000",0,"20,447,000"
Little Black Book,2004,"20,422,207",0,"20,422,207"
Hello Again,1987,"20,419,446",0,"20,419,446"
Duel in the Sun,1946,"20,408,163",0,"20,408,163"
Domino,2005,"10,169,202","10,236,239","20,405,441"
Sea Rex 3D: Journey to a Prehistoric World,2010,"6,604,221","13,800,415","20,404,636"
F.I.S.T,1978,"20,388,920",0,"20,388,920"
Beerfest,2006,"19,185,184","1,202,413","20,387,597"
Brick Mansions,2014,"20,381,938",0,"20,381,938"
The Way Back,2010/I,"2,701,859","17,646,390","20,348,249"
Code of Silence,1985,"20,345,361",0,"20,345,361"
A Prairie Home Companion,2006,"20,342,852",0,"20,342,852"
Sadako 3D,2012,0,"20,335,408","20,335,408"
Hot Dog... The Movie,1984,"20,307,325",0,"20,307,325"
Gone Baby Gone,2007,"20,300,218",0,"20,300,218"
The Cowboy Way,1994,"20,277,185",0,"20,277,185"
Premium Rush,2012,"20,275,446",0,"20,275,446"
The Valachi Papers,1972,"20,274,000",0,"20,274,000"
The Incredible Shrinking Woman,1981,"20,259,961",0,"20,259,961"
Pulse,2006/I,"20,259,297",0,"20,259,297"
Action Jackson,1988,"20,257,000",0,"20,257,000"
Our Family Wedding,2010,"20,246,959",0,"20,246,959"
Mobsters,1991,"20,246,790",0,"20,246,790"
Vampires,1998,"20,241,395",0,"20,241,395"
Critical Condition,1987,"20,240,502",0,"20,240,502"
Stella,1990,"20,240,128",0,"20,240,128"
Fire Down Below,1997,"16,228,448","4,000,000","20,228,448"
Six Pack,1982,"20,225,989",0,"20,225,989"
Another Stakeout,1993,"20,208,496",0,"20,208,496"
The People vs. Larry Flynt,1996,"20,191,312",0,"20,191,312"
Secret in Their Eyes,2015,"20,180,155",0,"20,180,155"
A Force of One,1979,"20,166,000",0,"20,166,000"
The Rage: Carrie 2,1999,"17,762,705","2,400,000","20,162,705"
"Corrina, Corrina",1994,"20,160,000",0,"20,160,000"
Juice,1992,"20,146,880",0,"20,146,880"
Serving Sara,2002,"16,930,185","3,215,965","20,146,150"
UglyDolls,2019,"20,138,236",0,"20,138,236"
Love and Death,1975,"20,123,742",0,"20,123,742"
My Favorite Year,1982,"20,123,620",0,"20,123,620"
Mulholland Dr.,2001,"7,220,243","12,892,096","20,112,339"
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,"20,109,115",0,"20,109,115"
Fire in the Sky,1993,"20,100,000",0,"20,100,000"
Tess,1979,"20,093,330",0,"20,093,330"
Booty Call,1997,"20,060,051",0,"20,060,051"
Flipper,1996,"20,047,715",0,"20,047,715"
An Innocent Man,1989,"20,047,604",0,"20,047,604"
The Jacket,2005,"6,303,762","13,743,096","20,046,858"
With Honors,1994,"20,043,254",0,"20,043,254"
Only You,1994,"20,042,048",0,"20,042,048"
The Presidio,1988,"20,036,242",0,"20,036,242"
Down to You,2000,"20,035,310",0,"20,035,310"
NASCAR 3D: The IMAX Experience,2004,"20,034,225",0,"20,034,225"
Taking Care of Business,1990,"20,005,435",0,"20,005,435"
Shane,1953,"20,000,000",0,"20,000,000"
The Legend of Boggy Creek,1972,"20,000,000",0,"20,000,000"
Kurbaan,2009,"754,268","19,245,732","20,000,000"
Escape to Witch Mountain,1975,"20,000,000",0,"20,000,000"
Kids,1995,"7,417,210","12,582,790","20,000,000"
Die Geschichte vom weinenden Kamel,2003,"1,742,832","18,257,168","20,000,000"
The Kentucky Fried Movie,1977,"15,000,000","5,000,000","20,000,000"
Eyes of Laura Mars,1978,"20,000,000",0,"20,000,000"
"Mother, Jugs & Speed",1976,"20,000,000",0,"20,000,000"
Mosura tai Gojira,1964,0,"20,000,000","20,000,000"
Barefoot in the Park,1967,"19,994,515",0,"19,994,515"
Unfaithfully Yours,1984,"19,928,200",0,"19,928,200"
Universal Soldier: The Return,1999,"10,431,220","9,480,900","19,912,120"
Breathless,1983,"19,910,002",0,"19,910,002"
Nighthawks,1981,"14,905,359","5,000,000","19,905,359"
Fled,1996,"17,100,000","2,800,000","19,900,000"
Volunteers,1985,"19,875,740",0,"19,875,740"
What a Way to Go!,1964,"13,298,000","6,518,200","19,816,200"
Cruising,1980,"19,798,718",0,"19,798,718"
Homefront,2013/I,"19,783,777",0,"19,783,777"
The Spirit,2008,"19,781,879",0,"19,781,879"
Yu-Gi-Oh! The Movie,2004,"19,762,690",0,"19,762,690"
Vampire in Brooklyn,1995,"19,751,736",0,"19,751,736"
Betsy's Wedding,1990,"19,740,070",0,"19,740,070"
Young Sherlock Holmes,1985,"19,739,000",0,"19,739,000"
Gone Fishin',1997,"19,736,932",0,"19,736,932"
The Principal,1987,"19,734,940",0,"19,734,940"
Color of Night,1994,"19,726,050",0,"19,726,050"
Another Year,2010,"3,205,706","16,517,060","19,722,766"
The Man with the Iron Fists,2012,"15,634,090","4,087,155","19,721,245"
It Comes at Night,2017,"13,985,117","5,735,086","19,720,203"
Africa's Elephant Kingdom,1998,"13,485,455","6,229,999","19,715,454"
The Hospital,1971,"19,711,560",0,"19,711,560"
"Same Time, Next Year",1978,"19,703,082",0,"19,703,082"
Broken City,2013,"19,701,164",0,"19,701,164"
Nine Lives,2016/I,"19,700,032",0,"19,700,032"
Summer Catch,2001,"19,693,891",0,"19,693,891"
Skin Deep,1989,"19,674,852",0,"19,674,852"
Nine,2009,"19,664,021",0,"19,664,021"
Rockstar,2011,"985,912","18,674,088","19,660,000"
Pague Um & Leve Todos,2009,"19,652,919",0,"19,652,919"
Tucker: The Man and His Dream,1988,"19,652,638",0,"19,652,638"
Amores perros,2000,"5,383,834","14,252,160","19,635,994"
8 Seconds,1994,"19,604,000",0,"19,604,000"
The Serpent and the Rainbow,1988,"19,595,031",0,"19,595,031"
