name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Where the Boys Are,1984,"10,530,000",0,"10,530,000"
Magic in the Moonlight,2014,"10,506,939",0,"10,506,939"
The Wild Bunch,1969,"10,500,000",0,"10,500,000"
American Ninja,1985,"10,499,694",0,"10,499,694"
Iron Eagle II,1988,"10,497,324",0,"10,497,324"
Getaway,2013,"10,494,494",0,"10,494,494"
Here on Earth,2000,"10,494,147",0,"10,494,147"
Silent Rage,1982,"10,490,791",0,"10,490,791"
Light of Day,1987,"10,489,617",0,"10,489,617"
Come Play,2020,"10,475,990",0,"10,475,990"
Camp Nowhere,1994,"10,471,613",0,"10,471,613"
Narc,2002,"10,460,089",0,"10,460,089"
Home Fries,1998,"10,443,316",0,"10,443,316"
Blue Hawaii,1961,"10,440,453",0,"10,440,453"
A Rage in Harlem,1991,"10,438,504",0,"10,438,504"
Thief of Hearts,1984,"10,435,015",0,"10,435,015"
Interiors,1978,"10,432,466",0,"10,432,466"
Black Christmas,2019,"10,429,730",0,"10,429,730"
Moms' Night Out,2014,"10,429,707",0,"10,429,707"
Edmond,2018,"351,019","10,075,925","10,426,944"
Raise Your Voice,2004,"10,411,980",0,"10,411,980"
Kevin & Perry Go Large,2000,0,"10,400,000","10,400,000"
Moby Dick,1956,"10,400,000",0,"10,400,000"
The Scarlet Letter,1995,"10,400,000",0,"10,400,000"
Roving Mars,2006,"10,399,670",0,"10,399,670"
Head Over Heels,2001,"10,397,365",0,"10,397,365"
Santa vs. the Snowman 3D,2002,"8,073,323","2,317,721","10,391,044"
Stardust Memories,1980,"10,389,003",0,"10,389,003"
The Perfect Score,2004,"10,387,706",0,"10,387,706"
Doctor Detroit,1983,"10,375,893",0,"10,375,893"
Town & Country,2001,"6,719,973","3,652,318","10,372,291"
Mrs. Harris Goes to Paris,2022,"10,370,305",0,"10,370,305"
Deal of the Century,1983,"10,369,581",0,"10,369,581"
The Virgin Suicides,1999,"4,859,475","5,503,148","10,362,623"
The Witches,1990,"10,360,553",0,"10,360,553"
U2 3D,2007,"10,353,690",0,"10,353,690"
The Man with Two Brains,1983,"10,353,438",0,"10,353,438"
Disorderlies,1987,"10,348,437",0,"10,348,437"
Look Who's Talking Now,1993,"10,340,263",0,"10,340,263"
Pandorum,2009,"10,330,853",0,"10,330,853"
Straw Dogs,2011,"10,324,441",0,"10,324,441"
The Current War,2017,"5,978,673","4,339,451","10,318,124"
I Got the Hook Up,1998,"10,305,534",0,"10,305,534"
White Squall,1996,"10,300,000",0,"10,300,000"
The Newton Boys,1998,"10,297,897",0,"10,297,897"
Better Off Dead...,1985,"10,297,601",0,"10,297,601"
Shopgirl,2005,"10,281,585",0,"10,281,585"
Cry Macho,2021,"10,280,333",0,"10,280,333"
The Year of Living Dangerously,1982,"10,278,575",0,"10,278,575"
Someone to Watch Over Me,1987,"10,278,549",0,"10,278,549"
The Boondock Saints II: All Saints Day,2009,"10,269,307",0,"10,269,307"
The Man Who Knew Too Much,1956,"10,250,000",0,"10,250,000"
House of the Dead,2003,"10,249,719",0,"10,249,719"
The Brothers McMullen,1995,"10,246,600",0,"10,246,600"
Mr. Hurt,2017,0,"10,237,033","10,237,033"
Pathfinder,2007,"10,232,081",0,"10,232,081"
The Miracle Season,2018,"10,225,770",0,"10,225,770"
Brainstorm,1983,"10,219,460",0,"10,219,460"
Babes in Toyland,1961,"10,218,316",0,"10,218,316"
Air Bud: Golden Receiver,1998,"10,215,386",0,"10,215,386"
Kinsey,2004,"10,214,647",0,"10,214,647"
Unfinished Business,2015/I,"10,214,013",0,"10,214,013"
I'll Do Anything,1994,"10,209,111",0,"10,209,111"
The Best of Enemies,2019,"10,205,616",0,"10,205,616"
True Confessions,1981,"10,200,000",0,"10,200,000"
The Spanish Prisoner,1997,"10,200,000",0,"10,200,000"
Sorority Boys,2002,"10,198,766",0,"10,198,766"
Flammen & Citronen,2008,"145,109","10,040,975","10,186,084"
Martin Lawrence: You So Crazy,1994,"10,184,701",0,"10,184,701"
Win Win,2011,"10,179,275",0,"10,179,275"
Lost in America,1985,"10,179,000",0,"10,179,000"
Facing the Giants,2006,"10,178,331",0,"10,178,331"
Lovesick,1983,"10,171,304",0,"10,171,304"
The Belko Experiment,2016,"10,166,820",0,"10,166,820"
Cyborg,1989,"10,166,459",0,"10,166,459"
Henry V,1989,"10,161,099",0,"10,161,099"
Saved!,2004,"8,940,582","1,216,351","10,156,933"
Sleepover,2004,"9,436,390","712,563","10,148,953"
[Rec]³: Génesis,2012,"8,973","10,139,474","10,148,447"
The Walk,2015/II,"10,137,502",0,"10,137,502"
Dogville,2003,"1,530,386","8,604,712","10,135,098"
Prom,2011,"10,130,219",0,"10,130,219"
Last Night in Soho,2021,"10,127,625",0,"10,127,625"
A Family Thing,1996,"10,118,000",0,"10,118,000"
Brokedown Palace,1999,"10,114,315",0,"10,114,315"
In the Mix,2005,"10,105,281",0,"10,105,281"
Possession,2002,"10,103,647",0,"10,103,647"
Punisher: War Zone,2008,"7,948,159","2,151,877","10,100,036"
The Wash,2001,"10,097,096",0,"10,097,096"
With Six You Get Eggroll,1968,"10,095,200",0,"10,095,200"
Die Herbstzeitlosen,2006,0,"10,094,426","10,094,426"
Under the Cherry Moon,1986,"10,090,429",0,"10,090,429"
Pulse: A Stomp Odyssey,2002,"10,086,514",0,"10,086,514"
The Loft,2014,"5,981,749","4,095,041","10,076,790"
Mrs. Winterbourne,1996,"10,070,000",0,"10,070,000"
Shakedown,1988,"10,068,039",0,"10,068,039"
Boiling Point,1993/I,"10,058,318",0,"10,058,318"
Class Reunion,1982,"10,054,150",0,"10,054,150"
Return of the Living Dead: Part II,1988,"9,205,924","840,846","10,046,770"
Sexy Beast,2000,"6,946,056","3,099,621","10,045,677"
Lucky Numbers,2000,"10,042,516",0,"10,042,516"
Le violon rouge,1998,"10,041,136",0,"10,041,136"
Bloodshot,2020,"10,021,787",0,"10,021,787"
Hope and Glory,1987,"10,021,120",0,"10,021,120"
A Little Princess,1995,"10,019,307",0,"10,019,307"
The Lady in the Van,2015,"10,017,675",0,"10,017,675"
Next Day Air,2009,"10,017,041",0,"10,017,041"
Penelope,2006,"10,011,274",0,"10,011,274"
The Unbearable Lightness of Being,1988,"10,006,806",0,"10,006,806"
The Two Jakes,1990,"10,005,969",0,"10,005,969"
Bratz,2007,"10,005,534",0,"10,005,534"
Buddy,1997,"10,005,081",0,"10,005,081"
Terror in the Aisles,1984,"10,004,817",0,"10,004,817"
Tanu Weds Manu,2011,0,"10,000,000","10,000,000"
Once Bitten,1985,"10,000,000",0,"10,000,000"
¡Asu Mare! 2,2015,0,"10,000,000","10,000,000"
All Night Long,1981,"4,454,295","5,545,705","10,000,000"
The Trip,1967/II,"10,000,000",0,"10,000,000"
55 Days at Peking,1963,"10,000,000",0,"10,000,000"
The Snake Pit,1948,"10,000,000",0,"10,000,000"
Across 110th Street,1972,"10,000,000",0,"10,000,000"
Shaft's Big Score!,1972,"10,000,000",0,"10,000,000"
Judgment at Nuremberg,1961,"6,000,000","4,000,000","10,000,000"
King Kong,1933,"10,000,000",0,"10,000,000"
Sunset Park,1996,"10,000,000",0,"10,000,000"
Star!,1968,"4,000,000","6,000,000","10,000,000"
Napoléon vu par Abel Gance,1927,"10,000,000",0,"10,000,000"
Journey to the Center of the Earth,1959,"10,000,000",0,"10,000,000"
Hud,1963,"10,000,000",0,"10,000,000"
Yonkers Joe,2008,"10,000,000",0,"10,000,000"
The Swarm,1978,"10,000,000",0,"10,000,000"
The Last Detail,1973,"10,000,000",0,"10,000,000"
The Hollywood Knights,1980,"10,000,000",0,"10,000,000"
Bayou,1957,"10,000,000",0,"10,000,000"
The Big Doll House,1971,"10,000,000",0,"10,000,000"
Em chua 18,2017,0,"10,000,000","10,000,000"
The Ambushers,1967,"10,000,000",0,"10,000,000"
Westworld,1973,"10,000,000",0,"10,000,000"
Nashville,1975,"9,984,123",0,"9,984,123"
Efter brylluppet,2006,"1,526,359","8,454,361","9,980,720"
Lassie,1994,"9,979,683",0,"9,979,683"
In Darkness,2011,"1,041,455","8,936,423","9,977,878"
Dirty Work,1998,"9,975,684",0,"9,975,684"
Criminal Law,1988,"9,974,446",0,"9,974,446"
King Solomon's Mines,1950,"5,047,000","4,908,000","9,955,000"
Murphy's Law,1986,"9,947,631",0,"9,947,631"
Brazil,1985,"9,929,135",0,"9,929,135"
McLintock!,1963,"9,920,347",0,"9,920,347"
Immortal Beloved,1994,"9,914,409",0,"9,914,409"
Avgust. Vosmogo,2012,0,"9,902,663","9,902,663"
Little Q,2019,0,"9,900,000","9,900,000"
Straight Time,1978,"9,900,000",0,"9,900,000"
The Onion Field,1979,"9,890,597",0,"9,890,597"
Miami Blues,1990,"9,888,167",0,"9,888,167"
Night Falls on Manhattan,1996,"9,881,286",0,"9,881,286"
Explorers,1985,"9,873,044",0,"9,873,044"
Dunston Checks In,1996,"9,871,065",0,"9,871,065"
Serial,1980,"9,870,727",0,"9,870,727"
Maid to Order,1987,"9,868,521",0,"9,868,521"
I Still Believe,2020,"9,868,521",0,"9,868,521"
Fuga de cerebros,2009,0,"9,868,246","9,868,246"
Bella Martha,2001,"4,160,475","5,691,547","9,852,022"
Gôsuto,2010,0,"9,833,553","9,833,553"
Hanky Panky,1982,"9,823,934",0,"9,823,934"
3 Strikes,2000,"9,821,335",0,"9,821,335"
"He Said, She Said",1991,"9,804,775",0,"9,804,775"
Very Bad Things,1998,"9,801,782",0,"9,801,782"
The Black Stallion Returns,1983,"9,800,000",0,"9,800,000"
Bad Dreams,1988,"9,797,098",0,"9,797,098"
Jade,1995,"9,795,017",0,"9,795,017"
All Saints,2017,"5,802,208","3,970,805","9,773,013"
The Swan Princess,1994,"9,771,658",0,"9,771,658"
The Hidden,1987,"9,747,988",0,"9,747,988"
Amos & Andrew,1993,"9,745,803",0,"9,745,803"
Only God Forgives,2013,"778,565","8,965,173","9,743,738"
Rendition,2007,"9,736,045",0,"9,736,045"
Alan Partridge: Alpha Papa,2013,"153,285","9,573,000","9,726,285"
Cloak & Dagger,1984,"9,719,952",0,"9,719,952"
Somewhere in Time,1980,"9,709,597",0,"9,709,597"
Dabangg,2010,"4,632,616","5,073,382","9,705,998"
SpaceCamp,1986,"9,697,739",0,"9,697,739"
Dudley Do-Right,1999,"9,694,105",0,"9,694,105"
The Butcher's Wife,1991,"9,689,816",0,"9,689,816"
The Baby-Sitters Club,1995,"9,685,976",0,"9,685,976"
S1m0ne,2002,"9,680,913",0,"9,680,913"
Shall we dansu?,1996,"9,676,677",0,"9,676,677"
Les morts ne meurent pas,2019,"6,563,605","3,100,000","9,663,605"
I Don't Know How She Does It,2011,"9,659,074",0,"9,659,074"
The Perfect Match,2016,"9,658,370",0,"9,658,370"
Country,1984,"9,640,000",0,"9,640,000"
Searching for Sugar Man,2012,"3,965,090","5,672,597","9,637,687"
Belly,1998,"9,630,169",0,"9,630,169"
Wrongfully Accused,1998,"9,623,329",0,"9,623,329"
Passengers,2008,"4,106,572","5,516,493","9,623,065"
I Know Who Killed Me,2007,"7,498,716","2,121,683","9,620,399"
Lady Sings the Blues,1972,"9,600,000",0,"9,600,000"
On the Waterfront,1954,"9,600,000",0,"9,600,000"
Stuck on You!,1982,"9,600,000",0,"9,600,000"
Mr. Smith Goes to Washington,1939,"9,600,000",0,"9,600,000"
Pepe,1960,"9,600,000",0,"9,600,000"
The Gods Must Be Crazy II,1989,"6,291,444","3,300,000","9,591,444"
Blacklight,2022,"9,591,094",0,"9,591,094"
The Express,2008,"9,589,875",0,"9,589,875"
Firestarter,2022,"9,589,250",0,"9,589,250"
I Could Never Be Your Woman,2007,0,"9,569,470","9,569,470"
Carbon Copy,1981,"9,566,593",0,"9,566,593"
Scenes from a Mall,1991,"9,563,393",0,"9,563,393"
Midnight Sun,2018,"9,561,064",0,"9,561,064"
8 pervykh svidaniy,2012,0,"9,554,464","9,554,464"
Matinee,1993,"9,532,895",0,"9,532,895"
Death Sentence,2007,"9,525,276",0,"9,525,276"
From the Hip,1987,"9,518,342",0,"9,518,342"
L'innocente,1976,"9,500,000",0,"9,500,000"
Smart People,2008,"9,496,882",0,"9,496,882"
Chaplin,1992,"9,493,259",0,"9,493,259"
Bullet to the Head,2012,"9,489,829",0,"9,489,829"
Flesh and Bone,1993,"9,488,998",0,"9,488,998"
Guilty by Suspicion,1991,"9,480,198",0,"9,480,198"
The Lost Weekend,1945,"9,460,000",0,"9,460,000"
Never Let Me Go,2010,"2,434,652","7,020,580","9,455,232"
Away We Go,2009,"9,451,946",0,"9,451,946"
She's the One,1996,"9,449,219",0,"9,449,219"
Viva Las Vegas,1964,"5,125,000","4,317,967","9,442,967"
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,"9,440,272",0,"9,440,272"
Once,2007,"9,439,923",0,"9,439,923"
The Visitor,2007/I,"9,422,422",0,"9,422,422"
Village of the Damned,1995,"9,417,567",0,"9,417,567"
Krabat,2008,0,"9,401,830","9,401,830"
Tuff Turf,1985,"9,400,000",0,"9,400,000"
The Brink's Job,1978,"9,400,000",0,"9,400,000"
Angie,1994,"9,398,308",0,"9,398,308"
Popstar: Never Stop Never Stopping,2016,"9,393,835",0,"9,393,835"
Ghost Dog: The Way of the Samurai,1999,"3,308,029","6,072,444","9,380,473"
Ernest et Célestine,2012,"292,562","9,083,882","9,376,444"
Let Him Go,2020,"9,358,025",0,"9,358,025"
Stoker,2013,"1,702,277","7,654,715","9,356,992"
Artists and Models,1955,"9,350,000",0,"9,350,000"
The Frisco Kid,1979,"9,346,177",0,"9,346,177"
Moonage Daydream,2022,"3,413,424","5,920,816","9,334,240"
We're Back! A Dinosaur's Story,1993,"9,315,576",0,"9,315,576"
Secretary,2002,"4,059,680","5,244,929","9,304,609"
Bride & Prejudice,2004,"6,601,079","2,700,000","9,301,079"
Bobby Deerfield,1977,"9,300,000",0,"9,300,000"
Stone Cold,1991,"9,286,314",0,"9,286,314"
Lost in Yonkers,1993,"9,285,189",0,"9,285,189"
Hable con ella,2002,"9,284,265",0,"9,284,265"
McQ,1974,"9,280,710",0,"9,280,710"
Motherless Brooklyn,2019,"9,277,736",0,"9,277,736"
Rio Lobo,1970,"9,265,000",0,"9,265,000"
Celtic Pride,1996,"9,255,027",0,"9,255,027"
Belfast,2021,"9,250,870",0,"9,250,870"
Lolita,1962,"9,250,000",0,"9,250,000"
Ringmaster,1998,"9,247,881",0,"9,247,881"
Que se mueran los feos,2010,0,"9,246,548","9,246,548"
Hardcore Henry,2015,"9,244,565",0,"9,244,565"
Where’d You Go Bernadette,2019,"9,198,356","44,976","9,243,332"
Havana,1990/I,"9,243,140",0,"9,243,140"
Tully,2018,"9,227,130",0,"9,227,130"
Gladiator,1992,"9,223,441",0,"9,223,441"
Shoot the Moon,1982,"9,217,530",0,"9,217,530"
Redeeming Love,2022,"9,214,020",0,"9,214,020"
Dragon Nest: Warriors' Dawn,2014,0,"9,212,000","9,212,000"
Bernie,2011,"9,203,192",0,"9,203,192"
Portrait in Black,1960,"9,200,000",0,"9,200,000"
The Glass Bottom Boat,1966,"9,200,000",0,"9,200,000"
Bad Boys,1983,"9,200,000",0,"9,200,000"
The Four Horsemen of the Apocalypse,1921,"9,200,000",0,"9,200,000"
Juana la Loca,2001,"279,605","8,920,395","9,200,000"
La grande vadrouille,1966,0,"9,197,290","9,197,290"
Dragon Ball - Doragon bôru: Majinjô no nemuri hime,1987,0,"9,195,434","9,195,434"
Body Parts,1991,"9,188,150",0,"9,188,150"
Traffik,2018,"9,180,422",0,"9,180,422"
You Can Count on Me,2000,"9,180,275",0,"9,180,275"
Pennies from Heaven,1981,"9,179,289",0,"9,179,289"
Get Low,2009,"9,176,553",0,"9,176,553"
What's Eating Gilbert Grape,1993,"9,170,214",0,"9,170,214"
Gojira: Fainaru uôzu,2004,0,"9,167,302","9,167,302"
A Single Man,2009,"9,166,863",0,"9,166,863"
Becket,1964,"9,164,370",0,"9,164,370"
Something to Think About,1920,"9,158,489",0,"9,158,489"
The Way,2010/I,"4,430,650","4,727,350","9,158,000"
Ju-on: Owari no hajimari,2014,0,"9,155,561","9,155,561"
The Sessions,2012,"6,002,451","3,135,887","9,138,338"
Dead Ringers,1988,"9,134,733",0,"9,134,733"
Switching Channels,1988,"9,129,999",0,"9,129,999"
Ruby Sparks,2012,"2,540,106","6,588,157","9,128,263"
Peeples,2013,"9,123,834",0,"9,123,834"
Tap,1989,"9,114,702",0,"9,114,702"
Superbabies: Baby Geniuses 2,2004,"9,109,322",0,"9,109,322"
A Few Best Men,2011,0,"9,104,017","9,104,017"
Politiki kouzina,2003,0,"9,101,240","9,101,240"
Warlock,1989,"9,094,451",0,"9,094,451"
Meet the Blacks,2016,"9,093,856",0,"9,093,856"
Sweet Dreams,1985,"9,085,049",0,"9,085,049"
Raintree County,1957,"5,830,000","3,250,000","9,080,000"
A Midsummer Night's Sex Comedy,1982,"9,077,269",0,"9,077,269"
Monsieur Lazhar,2011,"2,009,517","7,065,194","9,074,711"
Le divorce,2003,"9,074,550",0,"9,074,550"
Un gallo con muchos huevos,2015,"9,069,010",0,"9,069,010"
Doragon bôru Z,1989,0,"9,060,335","9,060,335"
Dark Blue,2002,"9,059,588",0,"9,059,588"
Trail of the Pink Panther,1982,"9,056,073",0,"9,056,073"
First Daughter,2004,"9,055,010",0,"9,055,010"
Ulee's Gold,1997,"9,054,736",0,"9,054,736"
Pride,2007,"9,050,000",0,"9,050,000"
Apollo 11,2019,"9,047,162",0,"9,047,162"
Our Kind of Traitor,2016,"3,152,725","5,893,951","9,046,676"
Blood: The Last Vampire,2009,"256,681","8,776,054","9,032,735"
Freaky,2020,"9,030,855",0,"9,030,855"
The Boy in the Striped Pyjamas,2008,"9,030,581",0,"9,030,581"
Salmon Fishing in the Yemen,2011,"9,025,107",0,"9,025,107"
Target,1985,"9,023,199",0,"9,023,199"
"Deux jours, une nuit",2014,"1,436,243","7,580,679","9,016,922"
Trippin',1999,"9,016,377",0,"9,016,377"
Renegades,1989,"9,015,164",0,"9,015,164"
White Sands,1992,"9,011,574",0,"9,011,574"
Saturn 3,1980,"9,000,000",0,"9,000,000"
Conquest of the Planet of the Apes,1972,"9,000,000",0,"9,000,000"
Beyond the Valley of the Dolls,1970,"9,000,000",0,"9,000,000"
Hurry Sundown,1967,"9,000,000",0,"9,000,000"
Wizards,1977,"9,000,000",0,"9,000,000"
Doctor Dolittle,1967,"9,000,000",0,"9,000,000"
Love Me Tender,1956,"4,500,000","4,500,000","9,000,000"
Sadako vs. Kayako,2016,0,"8,992,523","8,992,523"
Three Thousand Years of Longing,2022,"8,283,834","707,598","8,991,432"
Deadly Friend,1986,"8,988,731",0,"8,988,731"
The Lobster,2015,"8,978,887",0,"8,978,887"
Aliens of the Deep,2005,"8,968,045",0,"8,968,045"
Let There Be Light,2017/I,"7,231,896","1,729,535","8,961,431"
In the Mouth of Madness,1994,"8,946,600",0,"8,946,600"
Teaching Mrs. Tingle,1999,"8,946,237",0,"8,946,237"
Kanikuly strogogo rezhima,2009,0,"8,932,458","8,932,458"
Bolero,1984,"8,914,881",0,"8,914,881"
Late for Dinner,1991,"8,906,823",0,"8,906,823"
The Formula,1980,"8,894,289",0,"8,894,289"
Salsa,1988,"8,892,589",0,"8,892,589"
"Mystery, Alaska",1999,"8,888,143",0,"8,888,143"
The Inkwell,1994,"8,880,705",0,"8,880,705"
White Fang 2: Myth of the White Wolf,1994,"8,878,839",0,"8,878,839"
Nightbreed,1990,"8,862,354",0,"8,862,354"
Everybody's Fine,2009,"8,855,646",0,"8,855,646"
Apt Pupil,1998,"8,838,938",0,"8,838,938"
Movie 43,2013,"8,828,771",0,"8,828,771"
Get the Gringo,2012,0,"8,826,837","8,826,837"
The Deep End,2001,"8,821,782",0,"8,821,782"
The Ice Harvest,2005,"8,819,059",0,"8,819,059"
Senna,2010,"1,612,430","7,193,497","8,805,927"
Can You Ever Forgive Me?,2018,"8,803,865",0,"8,803,865"
Body Double,1984,"8,801,940",0,"8,801,940"
Scandal,1989,"8,800,000",0,"8,800,000"
Battle for the Planet of the Apes,1973,"8,800,000",0,"8,800,000"
Before and After,1996,"8,797,839",0,"8,797,839"
Oxford Blues,1984,"8,793,152",0,"8,793,152"
The Seeker: The Dark Is Rising,2007,"8,791,738",0,"8,791,738"
Unfriended: Dark Web,2018,"8,783,985",0,"8,783,985"
The Rocker,2008,"6,409,528","2,357,810","8,767,338"
Ghost World,2001,"6,217,849","2,543,544","8,761,393"
The Five Heartbeats,1991,"8,750,400",0,"8,750,400"
To Catch a Thief,1955,"8,750,000",0,"8,750,000"
The Pride and the Passion,1957,"8,750,000",0,"8,750,000"
True Believer,1989,"8,742,750",0,"8,742,750"
Whatever It Takes,2000,"8,735,529",0,"8,735,529"
Damnation Alley,1977,"8,720,000",0,"8,720,000"
The Omega Man,1971,"8,720,000",0,"8,720,000"
Splendor in the Grass,1961,"8,720,000",0,"8,720,000"
The Arrangement,1969,"8,720,000",0,"8,720,000"
Mou gaan dou,2002,"169,659","8,539,273","8,708,932"
The Forsaken,2001,"7,288,451","1,416,400","8,704,851"
Cousin cousine,1975,"8,700,000",0,"8,700,000"
Huang jin da jie an,2012,0,"8,694,710","8,694,710"
If You Could See What I Hear,1982,"8,693,512",0,"8,693,512"
Mischief,1985,"8,692,426",0,"8,692,426"
Ringu,1998,0,"8,690,429","8,690,429"
Mosura 2: Kaitei no daikessen,1997,0,"8,678,331","8,678,331"
Honky Tonk,1941,"6,306,740","2,369,660","8,676,400"
Clean and Sober,1988,"8,674,093",0,"8,674,093"
Once Upon a Crime...,1992,"8,669,847",0,"8,669,847"
Bingo,1991,"8,667,684",0,"8,667,684"
My Life in Ruins,2009,"8,662,318",0,"8,662,318"
The Puppet Masters,1994,"8,638,072",0,"8,638,072"
Doragon bôru Z: Chikyû marugoto chô kessen,1990,0,"8,633,074","8,633,074"
That Was Then... This Is Now,1985,"8,630,068",0,"8,630,068"
Secret Admirer,1985,"8,622,757",0,"8,622,757"
Shaandaar,2015,"521,794","8,100,000","8,621,794"
Manhunter,1986,"8,620,929",0,"8,620,929"
All Dogs Go to Heaven 2,1996,"8,620,500",0,"8,620,500"
Carne trémula,1997,"1,713,163","6,902,713","8,615,876"
Suburbicon,2017,"5,775,178","2,840,246","8,615,424"
U2: Rattle and Hum,1988,"8,600,823",0,"8,600,823"
The Bounty,1984,"8,600,000",0,"8,600,000"
The Man with One Red Shoe,1985,"8,600,000",0,"8,600,000"
Veronica Guerin,2003,"1,571,504","7,026,000","8,597,504"
The Man from Clover Grove,1974,"584,700","8,000,000","8,584,700"
Death at a Funeral,2007,"8,579,684",0,"8,579,684"
High Spirits,1988,"8,578,231",0,"8,578,231"
The Lost City of Z,2016,"8,574,339",0,"8,574,339"
The Adventures of Bob & Doug McKenzie: Strange Brew,1983,"8,571,374",0,"8,571,374"
Boudu,2005,0,"8,568,040","8,568,040"
Vier gegen die Bank,2016,0,"8,558,838","8,558,838"
Leprechaun,1993,"8,556,940",0,"8,556,940"
Blue Velvet,1986,"8,551,228",0,"8,551,228"
Ratchet & Clank,2016,"8,549,740",0,"8,549,740"
Willard,2003,"6,886,089","1,660,577","8,546,666"
Serenity,2019,"8,543,442",0,"8,543,442"
Care Bears Movie II: A New Generation,1986,"8,540,346",0,"8,540,346"
Without a Clue,1988,"8,539,181",0,"8,539,181"
The Rich Man's Wife,1996,"8,538,318",0,"8,538,318"
Ski Patrol,1990,"8,533,973",0,"8,533,973"
Battle Creek Brawl,1980,"8,527,743",0,"8,527,743"
White Noise 2: The Light,2007,0,"8,521,208","8,521,208"
Red Lights,2012,"52,624","8,460,992","8,513,616"
Troop Beverly Hills,1989,"8,508,843",0,"8,508,843"
Losing Isaiah,1995,"7,603,766","900,000","8,503,766"
Homecoming,2009,"8,500,000",0,"8,500,000"
Piranha 3DD,2012,"376,512","8,117,216","8,493,728"
Stick,1985,"8,489,518",0,"8,489,518"
Nothing But Trouble,1991,"8,479,793",0,"8,479,793"
Daytona Beach Weekend,1965,"8,477,000",0,"8,477,000"
Wise Guys,1986,"8,475,466",0,"8,475,466"
MacGruber,2010,"8,460,995",0,"8,460,995"
Tender Mercies,1983,"8,443,124",0,"8,443,124"
Bébé's Kids,1992,"8,442,162",0,"8,442,162"
Ghosts of Mars,2001,"8,434,601",0,"8,434,601"
Play It to the Bone,1999,"8,427,204",0,"8,427,204"
Whatever It Takes,1998/II,"8,427,155",0,"8,427,155"
The Awakening,1980,"8,415,112",0,"8,415,112"
Amy,2015/III,"8,412,034",0,"8,412,034"
Pushing Tin,1999,"8,406,264",0,"8,406,264"
Dr. Giggles,1992,"8,403,433",0,"8,403,433"
Twice in a Lifetime,1985,"8,402,424",0,"8,402,424"
Something Wicked This Way Comes,1983,"8,400,000",0,"8,400,000"
Nineteen Eighty-Four,1984,"8,400,000",0,"8,400,000"
Meteor,1979,"8,400,000",0,"8,400,000"
Fuera de carta,2008,0,"8,394,912","8,394,912"
Sadako 3D 2,2013,0,"8,385,405","8,385,405"
Smeshariki: Nachalo,2011,0,"8,379,262","8,379,262"
The Importance of Being Earnest,2002,"8,378,141",0,"8,378,141"
The Last Temptation of Christ,1988,"8,373,585",0,"8,373,585"
Something Wild,1986,"8,362,969",0,"8,362,969"
La grande séduction,2003,"8,358,145",0,"8,358,145"
Death to Smoochy,2002,"8,355,815",0,"8,355,815"
Pearl,2022,"8,560,432",0,"8,560,432"
Smoke,1995,"8,349,430",0,"8,349,430"
Mitt liv som hund,1985,"8,345,266",0,"8,345,266"
Seong lung wui,1992,"8,332,431",0,"8,332,431"
The Postman Always Rings Twice,1946,"8,330,000",0,"8,330,000"
The Man,2005,"8,326,035",0,"8,326,035"
Tenacious D in The Pick of Destiny,2006,"8,319,186",0,"8,319,186"
Mr. Jones,1993,"8,315,975",0,"8,315,975"
Kolovrat,2017,0,"8,307,287","8,307,287"
Larger Than Life,1996,"8,289,972",0,"8,289,972"
Reckless,1984,"8,289,916",0,"8,289,916"
Return to Paradise,1998,"8,288,513",0,"8,288,513"
Downhill,2020,"8,287,061",0,"8,287,061"
The Fish That Saved Pittsburgh,1979,"8,281,246",0,"8,281,246"
Deadly Blessing,1981,"8,279,042",0,"8,279,042"
Shadow of the Vampire,2000,"8,279,017",0,"8,279,017"
The Love Letter,1999,"8,276,228",0,"8,276,228"
Death Race 2000,1975,"8,000,000","270,337","8,270,337"
Mogambo,1953,"4,576,000","3,692,000","8,268,000"
Early Man,2018,"8,267,544",0,"8,267,544"
Cry-Baby,1990,"8,266,343",0,"8,266,343"
Todo sobre mi madre,1999,"8,264,530",0,"8,264,530"
Boy s tenyu,2005,0,"8,262,833","8,262,833"
Satisfaction,1988,"8,253,123",0,"8,253,123"
Step,2017,"1,146,292","7,105,658","8,251,950"
Christopher Columbus: The Discovery,1992,"8,251,071",0,"8,251,071"
The Blob,1988,"8,247,943",0,"8,247,943"
The Cooler,2003,"8,243,880",0,"8,243,880"
V sporte tolko devushki,2014,0,"8,232,000","8,232,000"
The Promise,2016/II,"8,224,288",0,"8,224,288"
Posledniy bogatyr,2017,0,"8,222,674","8,222,674"
Blue Steel,1989,"8,220,000",0,"8,220,000"
One Night Stand,1997,"2,618,335","5,600,000","8,218,335"
Black Robe,1991,"8,211,952",0,"8,211,952"
Whose Life Is It Anyway?,1981,"8,206,145",0,"8,206,145"
The Machinist,2004,"1,082,715","7,120,520","8,203,235"
Lucas,1986,"8,200,000",0,"8,200,000"
Cadillac Records,2008,"8,195,551",0,"8,195,551"
Wu ji,2005,"8,186,236",0,"8,186,236"
Nick of Time,1995,"8,169,363",0,"8,169,363"
Legionnaire,1998,0,"8,162,450","8,162,450"
Cheetah,1989,"8,153,677",0,"8,153,677"
