name,year,Domestic Gross,Overseas Gross,Worldwide Gross
The Governess,1998,"3,900,000",0,"3,900,000"
The Manhattan Project,1986,"3,900,000",0,"3,900,000"
Karafuru,2010,0,"3,900,000","3,900,000"
L'auberge espagnole,2002,"3,895,664",0,"3,895,664"
Me and You and Everyone We Know,2005,"3,885,134",0,"3,885,134"
Yoru wa mijikashi aruke yo otome,2017,"399,705","3,480,413","3,880,118"
The Perfect Game,2009,"1,089,445","2,789,548","3,878,993"
Papillon,2017/I,"2,226,025","1,637,608","3,863,633"
Papillon,2017,"2,226,025","1,637,608","3,863,633"
The Heavenly Kid,1985,"3,852,271",0,"3,852,271"
The Naked Spur,1953,"2,423,000","1,427,000","3,850,000"
Babes on Broadway,1941,"3,850,000",0,"3,850,000"
Denial,2016,"3,845,030",0,"3,845,030"
Feds,1988,"3,838,793",0,"3,838,793"
The Door in the Floor,2004,"3,835,551",0,"3,835,551"
North Shore,1987,"3,832,228",0,"3,832,228"
Many Rivers to Cross,1955,"2,084,000","1,748,000","3,832,000"
Yeh Jawaani Hai Deewani,2013,"3,827,466",0,"3,827,466"
Melinda and Melinda,2004,"3,825,351",0,"3,825,351"
Let's Spend the Night Together,1982,"3,821,199",0,"3,821,199"
The September Issue,2009,"3,820,700",0,"3,820,700"
Where to Invade Next,2015,"3,820,195",0,"3,820,195"
"Harry, un ami qui vous veut du bien",2000,"3,818,452",0,"3,818,452"
Benji: Off the Leash!,2004,"3,817,362",0,"3,817,362"
Jane Eyre,1943,"3,815,000",0,"3,815,000"
Critters 2,1988,"3,813,293",0,"3,813,293"
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,2016,"3,810,812",0,"3,810,812"
Camping sauvage,2004,"3,809,665",0,"3,809,665"
Better Luck Tomorrow,2002,"3,802,390","6,836","3,809,226"
Der Himmel über Berlin,1987,"3,806,540",0,"3,806,540"
Chura Liyaa Hai Tumne,2003,0,"3,802,894","3,802,894"
Power,1986,"3,800,000",0,"3,800,000"
Man of La Mancha,1972,"3,800,000",0,"3,800,000"
Cash,2007,0,"3,800,000","3,800,000"
Bound,1996,"3,798,532",0,"3,798,532"
Lost Highway,1997,"3,796,699",0,"3,796,699"
Barb Wire,1996,"3,794,000",0,"3,794,000"
Jekyll and Hyde... Together Again,1982,"3,792,188",0,"3,792,188"
Sweet Hearts Dance,1988,"3,790,493",0,"3,790,493"
Bad Day at Black Rock,1955,"1,966,000","1,822,000","3,788,000"
Atanarjuat,2001,"3,786,801",0,"3,786,801"
La traviata,1982,"3,783,329",0,"3,783,329"
Citizenfour,2014,"2,800,870","979,822","3,780,692"
Paris Is Burning,1990,"3,779,620",0,"3,779,620"
Batman: The Killing Joke,2016,"3,775,000",0,"3,775,000"
To Save a Life,2009,"3,773,863",0,"3,773,863"
Cheech & Chong's The Corsican Brothers,1984,"3,772,785",0,"3,772,785"
Pa negre,2010,0,"3,770,657","3,770,657"
Girl Crazy,1943,"3,770,000",0,"3,770,000"
The Monster Squad,1987,"3,769,990",0,"3,769,990"
A Dry White Season,1989,"3,766,879",0,"3,766,879"
Entre les murs,2008,"3,766,595",0,"3,766,595"
Fading Gigolo,2013,"3,763,973",0,"3,763,973"
White Man's Burden,1995,"3,760,515",0,"3,760,515"
Ellembi,2002,0,"3,760,350","3,760,350"
Portrait of a Lady on Fire,2019,"3,759,854",0,"3,759,854"
Anomalisa,2015,"3,759,286",0,"3,759,286"
Imagine: John Lennon,1988,"3,753,977",0,"3,753,977"
Vera Drake,2004,"3,753,806",0,"3,753,806"
Mannequin: On the Move,1991,"3,752,426",0,"3,752,426"
Allan Quatermain and the Lost City of Gold,1986,"3,751,699",0,"3,751,699"
Repo Man,1984,"3,569,083","180,997","3,750,080"
Default,2014/I,"3,750,000",0,"3,750,000"
Ça ira mieux demain,2000,0,"3,744,172","3,744,172"
Cung on zo,1993,"194,720","3,547,149","3,741,869"
Exterminator 2,1984,"3,739,406",0,"3,739,406"
Then She Found Me,2007,"3,735,303",0,"3,735,303"
Liberty Heights,1999,"3,732,398",0,"3,732,398"
The Laws of the Universe: The Age of Elohim,2021,"15,750","3,712,634","3,728,384"
Kimssi pyoryugi,2009,"3,725,352",0,"3,725,352"
The Gun in Betty Lou's Handbag,1992,"3,721,911",0,"3,721,911"
The Real Cancun,2003,"3,713,002",0,"3,713,002"
Midnight Special,2016,"3,707,794",0,"3,707,794"
The Secret Lives of Dentists,2002,"3,707,201",0,"3,707,201"
Thirteen Conversations About One Thing,2001,"3,288,164","418,488","3,706,652"
Warlock,1959,"3,706,000",0,"3,706,000"
The Pursuit of D.B. Cooper,1981,"3,702,028",0,"3,702,028"
Bad Company,1995,"3,700,000",0,"3,700,000"
The Brother from Another Planet,1984,"3,700,000",0,"3,700,000"
Shanghai Express,1932,"3,700,000",0,"3,700,000"
Jimmy Hollywood,1994,"3,692,874",0,"3,692,874"
The Portrait of a Lady,1996,"3,692,836",0,"3,692,836"
Worth Winning,1989,"3,690,400",0,"3,690,400"
Three O'Clock High,1987,"3,685,862",0,"3,685,862"
Command Decision,1948,"2,901,000","784,000","3,685,000"
Haute tension,2003,"3,681,066",0,"3,681,066"
Bossa Nova,2000,"1,816,792","1,863,757","3,680,549"
Don 2,2011,"3,680,306",0,"3,680,306"
Gosnell: The Trial of America's Biggest Serial Killer,2018,"3,679,893",0,"3,679,893"
Born to Be Wild,1995,"3,674,841",0,"3,674,841"
Step Into Liquid,2003,"3,672,451",0,"3,672,451"
Killer Joe,2011,"1,987,762","1,677,307","3,665,069"
Cabin Boy,1994,"3,662,459",0,"3,662,459"
Paranormal Xperience 3D,2011,0,"3,661,271","3,661,271"
Mission Mangal,2019,"3,660,413",0,"3,660,413"
Beur sur la ville,2011,0,"3,657,995","3,657,995"
Rules Don't Apply,2016,"3,652,206",0,"3,652,206"
Nicholas Nickleby,2002,"1,587,173","2,064,289","3,651,462"
"Lock, Stock and Two Smoking Barrels",1998,"3,650,677",0,"3,650,677"
The Charge at Feather River,1953,"3,650,000",0,"3,650,000"
The Wings of Eagles,1957,"2,300,000","1,350,000","3,650,000"
The Cat's Meow,2001,"3,209,481","437,513","3,646,994"
Miss Saigon: 25th Anniversary,2016,0,"3,646,351","3,646,351"
Scouts Guide to the Zombie Apocalypse,2015,"3,635,292",0,"3,635,292"
Caché,2005,"3,634,407",0,"3,634,407"
The Bride,1985,"3,600,000","31,784","3,631,784"
A la mala,2015,"3,629,842",0,"3,629,842"
Stay,2005/I,"3,626,883",0,"3,626,883"
SeeFood,2011,0,"3,626,452","3,626,452"
BloodRayne,2005,"2,405,420","1,216,111","3,621,531"
A Question of Faith,2017,"2,587,072","1,025,489","3,612,561"
Spare Parts,2015/I,"3,610,933",0,"3,610,933"
Desierto,2015,"2,002,036","1,607,334","3,609,370"
Table 19,2017,"3,606,977",0,"3,606,977"
After.Life,2009,"108,229","3,498,166","3,606,395"
My Heroes Have Always Been Cowboys,1991,"3,603,615",0,"3,603,615"
Their Finest,2016,"3,603,484",0,"3,603,484"
Finding Vivian Maier,2013,"1,514,782","2,088,253","3,603,035"
Phoenix Forgotten,2017,"3,600,146",0,"3,600,146"
Bordertown,2006,0,"3,598,262","3,598,262"
Om Shanti Om,2007,"3,597,372",0,"3,597,372"
Turk 182!,1985,"3,594,997",0,"3,594,997"
The Trigger Effect,1996,"3,594,848",0,"3,594,848"
Calvary,2014,"3,593,460",0,"3,593,460"
We Are Your Friends,2015,"3,590,010",0,"3,590,010"
The Slumber Party Massacre,1982,"3,589,000",0,"3,589,000"
Dead Heat,1988,"3,588,626",0,"3,588,626"
Out of Rosenheim,1987,"3,587,303",0,"3,587,303"
Wrong Is Right,1982,"3,583,513",0,"3,583,513"
Tougher Than Leather,1988,"3,582,760",0,"3,582,760"
Old Gringo,1989,"3,574,256",0,"3,574,256"
The Jane Austen Book Club,2007,"3,573,870",0,"3,573,870"
Persecuted,2014/I,"1,557,494","2,013,560","3,571,054"
The New Adventures of Pippi Longstocking,1988,"3,569,939",0,"3,569,939"
Benedetta,2021,"317,995","3,249,496","3,567,491"
New Jersey Drive,1995,"3,565,508",0,"3,565,508"
Fat Man and Little Boy,1989,"3,563,162",0,"3,563,162"
Cats Don't Dance,1997,"3,562,749",0,"3,562,749"
Physical Evidence,1989,"3,560,932",0,"3,560,932"
Wong Fei Hung III: Si wong jaang ba,1993,"3,560,604",0,"3,560,604"
Tom and Jerry: The Movie,1992,"3,560,469",0,"3,560,469"
8 Heads in a Duffel Bag,1997,"3,559,990",0,"3,559,990"
San Antonio,1945,"3,553,000",0,"3,553,000"
Conquest,1937,"2,141,000","1,411,000","3,552,000"
Major League: Back to the Minors,1998,"3,551,208",0,"3,551,208"
Madame Sousatzka,1988,"3,548,238",0,"3,548,238"
Shout,1991,"3,547,684",0,"3,547,684"
Price of Glory,2000,"3,434,515","108,328","3,542,843"
The Big Bus,1976,"3,540,307",0,"3,540,307"
Doraibu mai kâ,2021,"1,221,988","2,314,439","3,536,427"
The Fastest Gun Alive,1956,"2,246,000","1,289,000","3,535,000"
The Challenge,1982,"3,534,852",0,"3,534,852"
The Midnight Meat Train,2008,"83,361","3,449,866","3,533,227"
In Country,1989,"3,531,971",0,"3,531,971"
Things Change,1988,"3,527,886",0,"3,527,886"
Blood and Chocolate,2007,"3,525,161",0,"3,525,161"
Ran,1985,"3,522,421",0,"3,522,421"
The Brothers Bloom,2008,"3,519,627",0,"3,519,627"
Free Willy 3: The Rescue,1997,"3,519,178",0,"3,519,178"
The Good Thief,2002,"3,517,797",0,"3,517,797"
Indivisible,2018,"3,511,417",0,"3,511,417"
Head in the Clouds,2004,"398,278","3,112,327","3,510,605"
The Pest,1997,"3,506,206",0,"3,506,206"
Feast of Love,2007,"3,504,875",0,"3,504,875"
Inland Empire,2006,"849,055","2,654,682","3,503,737"
The Beach Bum,2019,"3,502,600",0,"3,502,600"
Miss Sloane,2016,"3,500,605",0,"3,500,605"
The McConnell Story,1955,"3,500,000",0,"3,500,000"
Casanova's Big Night,1954,"3,500,000",0,"3,500,000"
Coney Island,1943,"3,500,000",0,"3,500,000"
Chiedimi se sono felice,2000,0,"3,500,000","3,500,000"
East Side Sushi,2014,"3,500,000",0,"3,500,000"
Le grand bleu,1988,"3,500,000",0,"3,500,000"
Devdas,2002/I,"3,500,000",0,"3,500,000"
State Fair,1962,"3,500,000",0,"3,500,000"
Away All Boats,1956,"3,500,000",0,"3,500,000"
The Wraith,1986,"3,500,000",0,"3,500,000"
Du Barry Was a Lady,1943,"2,572,000","924,000","3,496,000"
Happy-Go-Lucky,2008,"3,494,485",0,"3,494,485"
Mommy,2014/I,"3,492,754",0,"3,492,754"
Qayamat: City Under Threat,2003,0,"3,489,539","3,489,539"
Jeffrey,1995,"3,487,767",0,"3,487,767"
Su Qi-er,2010,"80,096","3,404,797","3,484,893"
Foreign Correspondent,1940,"3,484,588",0,"3,484,588"
Heaven's Gate,1980,"3,484,331",0,"3,484,331"
Silver River,1948,"3,484,000",0,"3,484,000"
Disobedience,2017,"3,480,702",0,"3,480,702"
'Til There Was You,1997,"3,478,370",0,"3,478,370"
The Lemon Sisters,1989,"3,473,905",0,"3,473,905"
Talk Radio,1988,"3,468,572",0,"3,468,572"
Wild Target,2010,"117,190","3,335,853","3,453,043"
The F Word,2013/I,"3,452,117",0,"3,452,117"
Tesis,1996,0,"3,450,000","3,450,000"
The Journey,1959,"1,300,000","2,150,000","3,450,000"
Til Death Do Us Part,2017/II,"3,449,703",0,"3,449,703"
First Reformed,2017,"3,448,256",0,"3,448,256"
The To Do List,2013,"3,447,339",0,"3,447,339"
Learning to Drive,2014,"3,446,820",0,"3,446,820"
Days of Heaven,1978,"3,446,749",0,"3,446,749"
"Juliet, Naked",2018,"3,444,895",0,"3,444,895"
Verdens verste menneske,2021,"3,034,775","406,964","3,441,739"
Jodhaa Akbar,2008,"3,440,718",0,"3,440,718"
Bill & Ted Face the Music,2020,"3,439,660",0,"3,439,660"
The Ultimate Gift,2006,"3,438,735",0,"3,438,735"
Bathory,2008,0,"3,436,763","3,436,763"
Malèna,2000,"3,429,045",0,"3,429,045"
A Simple Twist of Fate,1994,"3,428,774",0,"3,428,774"
"Ride, Vaquero!",1953,"1,834,000","1,593,000","3,427,000"
Metallica Through the Never,2013,"3,419,967",0,"3,419,967"
Pinocchio and the Emperor of the Night,1987,"3,261,638","156,967","3,418,605"
Father Hood,1993,"3,418,141",0,"3,418,141"
Ging chaat goo si,1985,0,"3,417,718","3,417,718"
A Shock to the System,1990,"3,417,056",0,"3,417,056"
Kinjite: Forbidden Subjects,1989,"3,416,846",0,"3,416,846"
Like Crazy,2011,"3,413,908",0,"3,413,908"
Gunmen,1993,"3,411,885",0,"3,411,885"
El abrazo de la serpiente,2015,"1,329,249","2,082,292","3,411,541"
Born Into Brothels: Calcutta's Red Light Kids,2004,"3,410,863",0,"3,410,863"
The Grand Seduction,2013,"3,408,966",0,"3,408,966"
Forushande,2016,"3,402,067",0,"3,402,067"
Laal Singh Chaddha,2022,"3,401,324",0,"3,401,324"
Indignation,2016,"3,401,155",0,"3,401,155"
Everybody Wants Some,2016,"3,400,278",0,"3,400,278"
Sweet Rosie O'Grady,1943,"3,400,000",0,"3,400,000"
In the Good Old Summertime,1949,"3,400,000",0,"3,400,000"
"Hello Frisco, Hello",1943,"3,400,000",0,"3,400,000"
You're Never Too Young,1955,"3,400,000",0,"3,400,000"
Juggernaut,1974,"3,400,000",0,"3,400,000"
Cruising Bar,1989,"3,400,000",0,"3,400,000"
Junebug,2005,"2,678,691","720,537","3,399,228"
Humoresque,1946,"2,281,000","1,118,000","3,399,000"
Head Office,1985,"3,393,807",0,"3,393,807"
Fireflies in the Garden,2008,"3,393,161",0,"3,393,161"
The Clock,1945,"2,783,000","610,000","3,393,000"
Big Shots,1987,"3,390,043",0,"3,390,043"
Born American,1986,"3,388,020",0,"3,388,020"
Next Stop Wonderland,1998,"3,386,698",0,"3,386,698"
The Hero: Love Story of a Spy,2003,"3,384,747",0,"3,384,747"
Stilyagi,2008,0,"3,378,892","3,378,892"
Nitro Circus: The Movie,2012,"3,376,905",0,"3,376,905"
The MatchMaker,1997,"3,376,403",0,"3,376,403"
Once Upon a Time... When We Were Colored,1995,"3,375,000",0,"3,375,000"
The Bad and the Beautiful,1952,"2,367,000","1,006,000","3,373,000"
En man som heter Ove,2015,"3,358,518","13,174","3,371,692"
El Cid: La leyenda,2003,0,"3,370,571","3,370,571"
Everybody Wants Some!!,2016,"3,369,431",0,"3,369,431"
Near Dark,1987,"3,369,307",0,"3,369,307"
Moll Flanders,1996,"3,363,968",0,"3,363,968"
Detroit 9000,1973,"3,363,179",0,"3,363,179"
Starchaser: The Legend of Orin,1985,"3,360,800",0,"3,360,800"
Somebody Up There Likes Me,1956,"1,915,000","1,445,000","3,360,000"
Blue Sky,1994,"3,359,465",0,"3,359,465"
Echo In the Canyon,2018,"3,355,146",0,"3,355,146"
Hitler's Children,1943,"3,355,000",0,"3,355,000"
Maggie's Plan,2015,"3,351,271",0,"3,351,271"
Perdita Durango,1997,0,"3,350,000","3,350,000"
The Work and the Glory,2004,"3,347,647",0,"3,347,647"
The Outfit,2022,"3,344,040",0,"3,344,040"
Venus,2006/I,"3,343,528",0,"3,343,528"
Squanto: A Warrior's Tale,1994,"3,337,685",0,"3,337,685"
Go for Broke!,1951,"2,531,000","806,000","3,337,000"
Atlas Shrugged II: The Strike,2012,"3,336,053",0,"3,336,053"
My Boyfriend's Back,1993,"3,335,984",0,"3,335,984"
Fighting Back,1982/I,"3,335,948",0,"3,335,948"
Sinav,2006,0,"3,334,075","3,334,075"
Fraternity Vacation,1985,"3,333,306",0,"3,333,306"
What We Do in the Shadows,2014,"3,333,000",0,"3,333,000"
Camille Claudel,1988,"3,331,297",0,"3,331,297"
Kærlighed ved første hik,1999,0,"3,328,487","3,328,487"
Fifty,1999,"3,328,240",0,"3,328,240"
"Solan, Ludvig og Gurin med reverompa",1998,0,"3,326,176","3,326,176"
Robot & Frank,2012,"3,325,638",0,"3,325,638"
Ma vie en rose,1997,"2,280,573","1,042,781","3,323,354"
Veronica Mars,2014,"3,319,109",0,"3,319,109"
The Glass Shield,1994,"3,313,633",0,"3,313,633"
Last Ounce of Courage,2012,"3,310,439",0,"3,310,439"
The Gazebo,1959,"1,860,000","1,450,000","3,310,000"
Carpool,1996,"3,308,758",0,"3,308,758"
Speed Zone,1989,"3,077,361","229,924","3,307,285"
Valley of the Kings,1954,"1,591,000","1,714,000","3,305,000"
Trial,1955,"2,312,000","993,000","3,305,000"
Stand Up Guys,2012,"3,301,046",0,"3,301,046"
The Private Life of Sherlock Holmes,1970,"3,300,000",0,"3,300,000"
Hollywood or Bust,1956,"3,300,000",0,"3,300,000"
The Man from Laramie,1955,"3,300,000",0,"3,300,000"
Boy on a Dolphin,1957,"3,300,000",0,"3,300,000"
Siempre felices,1991,"3,299,382",0,"3,299,382"
Happily Ever After,1990,"3,299,382",0,"3,299,382"
Art School Confidential,2006,"3,296,916",0,"3,296,916"
Tap Roots,1948,"3,293,658",0,"3,293,658"
Pootie Tang,2001,"3,293,258",0,"3,293,258"
What Just Happened,2008,"1,090,947","2,200,732","3,291,679"
Things We Lost in the Fire,2007,"3,287,315",0,"3,287,315"
Wish You Were Here,1987,"3,283,832",0,"3,283,832"
Looker,1981,"3,282,232",0,"3,282,232"
Le loup et le lion,2021,"160,000","3,121,562","3,281,562"
Cashback,2006,"24,942","3,254,553","3,279,495"
Rize,2005,"3,278,611",0,"3,278,611"
Romeo Is Bleeding,1993,"3,275,585",0,"3,275,585"
Kabhi Alvida Naa Kehna,2006,"3,275,444",0,"3,275,444"
Brigadoon,1954,"1,982,000","1,293,000","3,275,000"
Only the Strong,1993,"3,273,588",0,"3,273,588"
'Round Midnight,1986,"3,272,600",0,"3,272,600"
Pieces of April,2003,"2,528,664","743,364","3,272,028"
All Quiet on the Western Front,1930,"3,270,000",0,"3,270,000"
The Million Dollar Mystery,1914,"3,270,000",0,"3,270,000"
City Lights,1931,"3,270,000",0,"3,270,000"
Mi vida loca,1993,"3,269,420",0,"3,269,420"
Mrs Dalloway,1997,"3,263,672",0,"3,263,672"
Raees,2017,"3,262,954",0,"3,262,954"
Zoot Suit,1981,"3,256,082",0,"3,256,082"
The Fifth Estate,2013,"3,254,172",0,"3,254,172"
The Sweet Hereafter,1997,"3,252,652",0,"3,252,652"
Tomorrow Is Forever,1946,"3,250,000",0,"3,250,000"
Treehouse,2014,"3,250,000",0,"3,250,000"
Til Death Do Us Part,2017,"3,248,097",0,"3,248,097"
You Will Meet a Tall Dark Stranger,2010,"3,247,816",0,"3,247,816"
A Smile Like Yours,1997,"3,247,524",0,"3,247,524"
Splitting Heirs,1993,"3,246,063",0,"3,246,063"
Mou gaan dou II,2003,0,"3,244,410","3,244,410"
Before I Go to Sleep,2014,"3,242,457",0,"3,242,457"
Resurrecting the Champ,2007,"3,172,573","69,854","3,242,427"
Carrington,1995,"3,242,342",0,"3,242,342"
Sing Street,2016,"3,237,118",0,"3,237,118"
Catfish,2010,"3,234,373",0,"3,234,373"
Hell in the Pacific,1968,"1,330,000","1,900,000","3,230,000"
"Race for Your Life, Charlie Brown",1977,"3,223,888",0,"3,223,888"
Nisshartho Bhalobasha: What is Love!,2013,0,"3,223,774","3,223,774"
Lost and Found,1979,"3,223,197",0,"3,223,197"
Water,2005/I,"3,222,857",0,"3,222,857"
Doubles vies,2018,"704,919","2,517,156","3,222,075"
Barfly,1987,"3,221,568",0,"3,221,568"
You Were Never Really Here,2017,"511,115","2,710,078","3,221,193"
Green Room,2015,"3,219,029",0,"3,219,029"
Pi,1998,"3,216,970",0,"3,216,970"
The Stranger,1946,"3,216,000",0,"3,216,000"
Ambush,1950,"2,108,000","1,107,000","3,215,000"
Traces of Red,1992,"3,206,713",0,"3,206,713"
Anything Else,2003,"3,203,044",0,"3,203,044"
Top Hat,1935,"1,782,000","1,420,000","3,202,000"
Los Domirriqueños,2015,0,"3,200,000","3,200,000"
Bud Abbott Lou Costello Meet Frankenstein,1948,"3,200,000",0,"3,200,000"
Stand by for Action,1942,"2,013,000","1,185,000","3,198,000"
Colossal,2016,"3,194,055",0,"3,194,055"
The Limey,1999,"3,193,102",0,"3,193,102"
7 Days in Entebbe,2018,"3,189,220",0,"3,189,220"
Pig,2021,"3,186,667",0,"3,186,667"
Silent Fall,1994,"3,180,674",0,"3,180,674"
Penitentiary II,1982,"3,178,542",0,"3,178,542"
Ride,2000,"3,176,650",0,"3,176,650"
Crumb,1994,"3,174,695",0,"3,174,695"
Grizzly Man,2005,"3,174,085",0,"3,174,085"
Rude Awakening,1989,"3,169,719",0,"3,169,719"
The Eagle Huntress,2016,"3,169,211",0,"3,169,211"
Il y a longtemps que je t'aime,2008,"3,167,876",0,"3,167,876"
Phoenix,2015/IV,"3,166,858",0,"3,166,858"
Imitation General,1958,"1,915,000","1,250,000","3,165,000"
Under sandet,2015,"435,266","2,729,067","3,164,333"
The Girl Who Believes in Miracles,2021,"3,163,362",0,"3,163,362"
"""Der Seewolf""",1971,0,"3,162,533","3,162,533"
El gran milagro,2011,"555,166","2,606,959","3,162,125"
You Can't Run Away from It,1956,"3,161,000",0,"3,161,000"
Escape from Fort Bravo,1953,"1,525,000","1,633,000","3,158,000"
Clerks,1994,"3,151,130",0,"3,151,130"
The Big Kahuna,1999,"3,150,107",0,"3,150,107"
'Northwest Passage' (Book I -- Rogers' Rangers),1940,"2,169,000","981,000","3,150,000"
The Blue Elephant,2014,0,"3,150,000","3,150,000"
Voyagers,2021,"3,149,935",0,"3,149,935"
Two Lovers,2008,"3,148,482",0,"3,148,482"
Vengeance Valley,1951,"1,997,000","1,149,000","3,146,000"
The Sisters Brothers,2018,"3,143,056",0,"3,143,056"
The Naked Cage,1986,"3,136,701",0,"3,136,701"
The Favor,1994,"3,134,081",0,"3,134,081"
Maurice,1987,"3,130,592",0,"3,130,592"
Sin-de-rel-la,2006,0,"3,130,383","3,130,383"
"Gojira, Ebirâ, Mosura: Nankai no daiketto",1966,0,"3,129,053","3,129,053"
Death Machine,1994,"2,703,493","425,552","3,129,045"
Rosewater,2014,"3,128,941",0,"3,128,941"
Mr. Wonderful,1993,"3,125,424",0,"3,125,424"
The Boynton Beach Bereavement Club,2005,"3,123,749",0,"3,123,749"
Obvious Child,2014,"3,122,616",0,"3,122,616"
La terza madre,2007,"58,669","3,061,288","3,119,957"
Capturing the Friedmans,2003,"3,117,985",0,"3,117,985"
Wordplay,2006,"3,117,666",0,"3,117,666"
Bataan,1943,"2,049,000","1,068,000","3,117,000"
Elvis Gratton II: Miracle à Memphis,1999,"3,116,000",0,"3,116,000"
Beautiful,2000,"3,112,757",0,"3,112,757"
Night of the Demons,1988,"3,109,904",0,"3,109,904"
White Mischief,1987,"3,107,551",0,"3,107,551"
K2,1991,"3,106,559",0,"3,106,559"
Blame It on the Bellboy,1992,"3,104,545",0,"3,104,545"
Feeling Minnesota,1996,"3,102,672",0,"3,102,672"
Tea with the Dames,2018,"867,903","2,234,736","3,102,639"
Supercross,2005,"3,101,301",0,"3,101,301"
Soul Survivors,2001,"3,100,650",0,"3,100,650"
The Volunteers,1997,"3,100,000",0,"3,100,000"
Invitation to a Gunfighter,1964,"3,100,000",0,"3,100,000"
Welcome Danger,1929,"3,100,000",0,"3,100,000"
Girl Happy,1965,"3,100,000",0,"3,100,000"
Mean Streets,1973,"3,100,000",0,"3,100,000"
The Legend of Billie Jean,1985,"3,099,497",0,"3,099,497"
Take Shelter,2011,"1,729,969","1,369,345","3,099,314"
A3,1992,"3,098,631",0,"3,098,631"
Celeste & Jesse Forever,2012,"3,094,687",0,"3,094,687"
Celle que vous croyez,2019,"45,265","3,049,411","3,094,676"
Fast Track,2006,"3,091,922",0,"3,091,922"
Tous les matins du monde,1991,"3,089,497",0,"3,089,497"
Malaya,1949,"1,959,000","1,128,000","3,087,000"
"Synecdoche, New York",2008,"3,081,925",0,"3,081,925"
Alice et Martin,1998,"577,274","2,504,399","3,081,673"
8 femmes,2002,"3,076,425",0,"3,076,425"
Zindagi Na Milegi Dobara,2011,"3,076,226",0,"3,076,226"
Dominick and Eugene,1988,"3,076,031",0,"3,076,031"
Chloe,2009,"3,074,838",0,"3,074,838"
Messenger of Death,1988,"3,074,681",0,"3,074,681"
Map of the Sounds of Tokyo,2009,0,"3,074,362","3,074,362"
Blindness,2008,"3,073,392",0,"3,073,392"
Possessed,1947,"1,987,000","1,085,000","3,072,000"
Jawbreaker,1999,"3,071,947",0,"3,071,947"
The Public Eye,1992,"3,067,917",0,"3,067,917"
Sunshine State,2002,"3,064,356",0,"3,064,356"
Ladrones,2015,"3,063,505",0,"3,063,505"
Humraaz,2002,0,"3,061,340","3,061,340"
Malone,1987,"3,060,858",0,"3,060,858"
The Wild Parrots of Telegraph Hill,2003,"3,058,229",0,"3,058,229"
Illegal Tender,2007,"3,054,430",0,"3,054,430"
Bikur Ha-Tizmoret,2007,"3,053,823",0,"3,053,823"
CrissCross,1992,"3,052,738",0,"3,052,738"
Waterloo,1970/I,"3,052,000",0,"3,052,000"
Songcatcher,2000,"3,050,934",0,"3,050,934"
Heavenly Creatures,1994,"3,049,135",0,"3,049,135"
Paid in Full,2002,"3,042,188",0,"3,042,188"
The House of Mirth,2000,"3,041,803",0,"3,041,803"
Clerks III,2022,"2,965,672","74,849","3,040,521"
China Moon,1991,"3,038,499",0,"3,038,499"
The Golden Bowl,2000,"3,037,579",0,"3,037,579"
Gracie,2007,"2,955,039","81,697","3,036,736"
Kaechimi,2013,0,"3,032,434","3,032,434"
Melancholia,2011,"3,029,870",0,"3,029,870"
Hedwig and the Angry Inch,2001,"3,029,081",0,"3,029,081"
Medieval,2022,"1,374,325","1,652,513","3,026,838"
Whitney,2018,"3,026,558",0,"3,026,558"
Plymouth Adventure,1952,"1,909,000","1,116,000","3,025,000"
Borg vs McEnroe,2017,"231,346","2,791,447","3,022,793"
Princess Caraboo,1994,"3,021,629",0,"3,021,629"
G,2002,"3,020,784",0,"3,020,784"
From Prada to Nada,2011,"3,016,244",0,"3,016,244"
Muzhskoy sezon. Barkhatnaya revolyutsiya,2005,0,"3,015,943","3,015,943"
Wakolda,2013,"414,912","2,600,000","3,014,912"
Original Gangstas,1996,"3,014,000",0,"3,014,000"
Intruders,2011/I,"69,136","2,943,074","3,012,210"
Cowboy Bebop: Tengoku no tobira,2001,"1,000,045","2,007,858","3,007,903"
Tensión sexual no resuelta,2010,0,"3,006,918","3,006,918"
Honey Boy,2019,"3,005,780",0,"3,005,780"
Isn't She Great,2000,"2,962,465","40,831","3,003,296"
Basquiat,1996,"3,001,032",0,"3,001,032"
Russkiy kovcheg,2002,"3,001,000",0,"3,001,000"
Elephant Walk,1954,"3,000,000",0,"3,000,000"
Over the Hill to the Poorhouse,1920,"3,000,000",0,"3,000,000"
Sign 'o' the Times,1987,"3,000,000",0,"3,000,000"
Running Brave,1983,"3,000,000",0,"3,000,000"
Speedway,1968,"3,000,000",0,"3,000,000"
Myra Breckinridge,1970,"3,000,000",0,"3,000,000"
We're No Angels,1955,"3,000,000",0,"3,000,000"
His People,1925,"3,000,000",0,"3,000,000"
The Secret Invasion,1964,"3,000,000",0,"3,000,000"
And Then Came Love,2007,"3,000,000",0,"3,000,000"
Final Exam,1981,"3,000,000",0,"3,000,000"
The Fly,1958,"3,000,000",0,"3,000,000"
Drum Beat,1954,"3,000,000",0,"3,000,000"
Warlords of the 21st Century,1982,"3,000,000",0,"3,000,000"
The World in His Arms,1952,"3,000,000",0,"3,000,000"
Hanover Street,1979,"3,000,000",0,"3,000,000"
Dive Bomber,1941,"3,000,000",0,"3,000,000"
The Abominable Dr. Phibes,1971,"3,000,000",0,"3,000,000"
